Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),,Serial #:,6521
7/24/23,20:01:42,11422,7/24/2023 20:01:42,7/24/2023 16:11:18,326.8560719,,,
7/24/23,20:01:44,11466,7/24/2023 20:01:44,7/24/2023 16:11:20,338.6548714,,,
7/24/23,20:01:45,11411,7/24/2023 20:01:45,7/24/2023 16:11:21,323.9711702,,,
7/24/23,20:16:36,11076,7/24/2023 20:16:36,7/24/2023 16:26:12,247.3150251,,,
7/24/23,20:16:37,11051,7/24/2023 20:16:37,7/24/2023 16:26:13,242.3818323,,,
7/24/23,20:16:38,11056,7/24/2023 20:16:38,7/24/2023 16:26:14,243.3605352,,,
7/24/23,20:16:39,11044,7/24/2023 20:16:39,7/24/2023 16:26:15,241.0182572,,,
7/24/23,20:16:40,11047,7/24/2023 20:16:40,7/24/2023 16:26:16,241.6017047,,,
7/24/23,20:16:41,11027,7/24/2023 20:16:41,7/24/2023 16:26:17,237.738569,,,
7/24/23,20:16:42,11106,7/24/2023 20:16:42,7/24/2023 16:26:18,253.3675704,,,
7/24/23,20:16:43,11053,7/24/2023 20:16:43,7/24/2023 16:26:19,242.7728403,,,
7/24/23,20:16:45,11075,7/24/2023 20:16:45,7/24/2023 16:26:21,247.1157831,,,
7/24/23,20:16:46,11014,7/24/2023 20:16:46,7/24/2023 16:26:22,235.2607172,,,
7/24/23,20:31:37,10970,7/24/2023 20:31:37,7/24/2023 16:41:13,227.0641895,,,
7/24/23,20:31:38,11006,7/24/2023 20:31:38,7/24/2023 16:41:14,233.748739,,,
7/24/23,20:31:39,11039,7/24/2023 20:31:39,7/24/2023 16:41:15,240.0489741,,,
7/24/23,20:31:40,10948,7/24/2023 20:31:40,7/24/2023 16:41:16,223.073644,,,
7/24/23,20:31:41,11031,7/24/2023 20:31:41,7/24/2023 16:41:17,238.5062226,,,
7/24/23,20:31:42,10977,7/24/2023 20:31:42,7/24/2023 16:41:18,228.3488187,,,
7/24/23,20:31:43,11021,7/24/2023 20:31:43,7/24/2023 16:41:19,236.5917187,,,
7/24/23,20:31:44,11004,7/24/2023 20:31:44,7/24/2023 16:41:20,233.3722652,,,
7/24/23,20:31:46,10991,7/24/2023 20:31:46,7/24/2023 16:41:22,230.9399217,,,
7/24/23,20:31:47,10965,7/24/2023 20:31:47,7/24/2023 16:41:23,226.1510243,,,
7/24/23,20:46:38,10915,7/24/2023 20:46:38,7/24/2023 16:56:14,217.218937,,,
7/24/23,20:46:39,10880,7/24/2023 20:46:39,7/24/2023 16:56:15,211.1772216,,,
7/24/23,20:46:40,10889,7/24/2023 20:46:40,7/24/2023 16:56:16,212.7145656,,,
7/24/23,20:46:41,10907,7/24/2023 20:46:41,7/24/2023 16:56:17,215.8229101,,,
7/24/23,20:46:42,10895,7/24/2023 20:46:42,7/24/2023 16:56:18,213.7456742,,,
7/24/23,20:46:43,10899,7/24/2023 20:46:43,7/24/2023 16:56:19,214.4358552,,,
7/24/23,20:46:44,10869,7/24/2023 20:46:44,7/24/2023 16:56:20,209.3133262,,,
7/24/23,20:46:45,10878,7/24/2023 20:46:45,7/24/2023 16:56:21,210.8371013,,,
7/24/23,20:46:47,10913,7/24/2023 20:46:47,7/24/2023 16:56:23,216.869086,,,
7/24/23,20:46:48,10930,7/24/2023 20:46:48,7/24/2023 16:56:24,219.8608723,,,
7/24/23,21:01:39,10451,7/24/2023 21:01:39,7/24/2023 17:11:15,149.4478129,,,
7/24/23,21:01:40,10460,7/24/2023 21:01:40,7/24/2023 17:11:16,150.5357745,,,
7/24/23,21:01:41,10421,7/24/2023 21:01:41,7/24/2023 17:11:17,145.8777441,,,
7/24/23,21:01:42,10422,7/24/2023 21:01:42,7/24/2023 17:11:18,145.995361,,,
7/24/23,21:01:43,10420,7/24/2023 21:01:43,7/24/2023 17:11:19,145.760222,,,
7/24/23,21:01:44,10428,7/24/2023 21:01:44,7/24/2023 17:11:20,146.7030561,,,
7/24/23,21:01:45,10437,7/24/2023 21:01:45,7/24/2023 17:11:21,147.7710362,,,
7/24/23,21:01:46,10433,7/24/2023 21:01:46,7/24/2023 17:11:22,147.2954219,,,
7/24/23,21:01:48,10426,7/24/2023 21:01:48,7/24/2023 17:11:24,146.4667774,,,
7/24/23,21:01:49,10399,7/24/2023 21:01:49,7/24/2023 17:11:25,143.3140119,,,
7/24/23,21:16:40,9155,7/24/2023 21:16:40,7/24/2023 17:26:16,52.58560594,,,
7/24/23,21:16:41,9158,7/24/2023 21:16:41,7/24/2023 17:26:17,52.7129031,,,
7/24/23,21:16:42,9153,7/24/2023 21:16:42,7/24/2023 17:26:18,52.50091199,,,
7/24/23,21:16:43,9157,7/24/2023 21:16:43,7/24/2023 17:26:19,52.67043651,,,
7/24/23,21:16:44,9157,7/24/2023 21:16:44,7/24/2023 17:26:20,52.67043651,,,
7/24/23,21:16:45,9151,7/24/2023 21:16:45,7/24/2023 17:26:21,52.41635446,,,
7/24/23,21:16:46,9155,7/24/2023 21:16:46,7/24/2023 17:26:22,52.58560594,,,
7/24/23,21:16:47,9156,7/24/2023 21:16:47,7/24/2023 17:26:23,52.62800413,,,
7/24/23,21:16:49,9154,7/24/2023 21:16:49,7/24/2023 17:26:25,52.5432419,,,
7/24/23,21:16:50,9161,7/24/2023 21:16:50,7/24/2023 17:26:26,52.84050842,,,
7/24/23,21:31:41,9503,7/24/2023 21:31:41,7/24/2023 17:41:17,69.61021464,,,
7/24/23,21:31:42,9519,7/24/2023 21:31:42,7/24/2023 17:41:18,70.5136593,,,
7/24/23,21:31:43,9526,7/24/2023 21:31:43,7/24/2023 17:41:19,70.91259452,,,
7/24/23,21:31:44,9574,7/24/2023 21:31:44,7/24/2023 17:41:20,73.70962734,,,
7/24/23,21:31:45,9624,7/24/2023 21:31:45,7/24/2023 17:41:21,76.74058235,,,
7/24/23,21:31:46,9726,7/24/2023 21:31:46,7/24/2023 17:41:22,83.31570539,,,
7/24/23,21:31:47,9811,7/24/2023 21:31:47,7/24/2023 17:41:23,89.22331669,,,
7/24/23,21:31:48,9891,7/24/2023 21:31:48,7/24/2023 17:41:24,95.1655503,,,
7/24/23,21:31:50,9943,7/24/2023 21:31:50,7/24/2023 17:41:26,99.23861015,,,
7/24/23,21:31:51,10014,7/24/2023 21:31:51,7/24/2023 17:41:27,105.0828676,,,
7/24/23,21:46:42,9243,7/24/2023 21:46:42,7/24/2023 17:56:18,56.45058185,,,
7/24/23,21:46:43,9236,7/24/2023 21:46:43,7/24/2023 17:56:19,56.13300603,,,
7/24/23,21:46:44,9230,7/24/2023 21:46:44,7/24/2023 17:56:20,55.86222056,,,
7/24/23,21:46:45,9236,7/24/2023 21:46:45,7/24/2023 17:56:21,56.13300603,,,
7/24/23,21:46:46,9240,7/24/2023 21:46:46,7/24/2023 17:56:22,56.31425852,,,
7/24/23,21:46:47,9234,7/24/2023 21:46:47,7/24/2023 17:56:23,56.04259868,,,
7/24/23,21:46:48,9240,7/24/2023 21:46:48,7/24/2023 17:56:24,56.31425852,,,
7/24/23,21:46:49,9250,7/24/2023 21:46:49,7/24/2023 17:56:25,56.76995438,,,
7/24/23,21:46:51,9261,7/24/2023 21:46:51,7/24/2023 17:56:27,57.27548003,,,
7/24/23,21:46:52,9305,7/24/2023 21:46:52,7/24/2023 17:56:28,59.34300138,,,
7/24/23,22:01:43,8723,7/24/2023 22:01:43,7/24/2023 18:11:19,37.12438965,,,
7/24/23,22:01:44,8711,7/24/2023 22:01:44,7/24/2023 18:11:20,36.76707764,,,
7/24/23,22:01:45,8712,7/24/2023 22:01:45,7/24/2023 18:11:21,36.79672183,,,
7/24/23,22:01:46,8707,7/24/2023 22:01:46,7/24/2023 18:11:22,36.64873951,,,
7/24/23,22:01:47,8702,7/24/2023 22:01:47,7/24/2023 18:11:23,36.50135232,,,
7/24/23,22:01:48,8702,7/24/2023 22:01:48,7/24/2023 18:11:24,36.50135232,,,
7/24/23,22:01:49,8697,7/24/2023 22:01:49,7/24/2023 18:11:25,36.35455786,,,
7/24/23,22:01:50,8688,7/24/2023 22:01:50,7/24/2023 18:11:26,36.09181393,,,
7/24/23,22:01:52,8688,7/24/2023 22:01:52,7/24/2023 18:11:28,36.09181393,,,
7/24/23,22:01:53,8682,7/24/2023 22:01:53,7/24/2023 18:11:29,35.91770711,,,
7/24/23,22:16:44,8120,7/24/2023 22:16:44,7/24/2023 18:26:20,22.83488187,,,
7/24/23,22:16:45,8104,7/24/2023 22:16:45,7/24/2023 18:26:21,22.5423137,,,
7/24/23,22:16:46,8116,7/24/2023 22:16:46,7/24/2023 18:26:22,22.76138576,,,
7/24/23,22:16:47,8125,7/24/2023 22:16:47,7/24/2023 18:26:23,22.92708582,,,
7/24/23,22:16:48,8124,7/24/2023 22:16:48,7/24/2023 18:26:24,22.9086153,,,
7/24/23,22:16:49,8121,7/24/2023 22:16:49,7/24/2023 18:26:25,22.85329295,,,
7/24/23,22:16:50,8133,7/24/2023 22:16:50,7/24/2023 18:26:26,23.07538718,,,
7/24/23,22:16:51,8126,7/24/2023 22:16:51,7/24/2023 18:26:27,22.94557124,,,
7/24/23,22:16:53,8128,7/24/2023 22:16:53,7/24/2023 18:26:29,22.98258681,,,
7/24/23,22:16:54,8120,7/24/2023 22:16:54,7/24/2023 18:26:30,22.83488187,,,
7/24/23,22:31:45,6839,7/24/2023 22:31:45,7/24/2023 18:41:21,8.132542669,,,
7/24/23,22:31:46,6839,7/24/2023 22:31:46,7/24/2023 18:41:22,8.132542669,,,
7/24/23,22:31:47,6840,7/24/2023 22:31:47,7/24/2023 18:41:23,8.139099694,,,
7/24/23,22:31:48,6840,7/24/2023 22:31:48,7/24/2023 18:41:24,8.139099694,,,
7/24/23,22:31:49,6842,7/24/2023 22:31:49,7/24/2023 18:41:25,8.152229608,,,
7/24/23,22:31:50,6838,7/24/2023 22:31:50,7/24/2023 18:41:26,8.125990927,,,
7/24/23,22:31:51,6839,7/24/2023 22:31:51,7/24/2023 18:41:27,8.132542669,,,
7/24/23,22:31:52,6838,7/24/2023 22:31:52,7/24/2023 18:41:28,8.125990927,,,
7/24/23,22:31:54,6832,7/24/2023 22:31:54,7/24/2023 18:41:30,8.086791168,,,
7/24/23,22:31:55,6832,7/24/2023 22:31:55,7/24/2023 18:41:31,8.086791168,,,
7/24/23,22:46:46,6278,7/24/2023 22:46:46,7/24/2023 18:56:22,5.174477854,,,
7/24/23,22:46:47,6277,7/24/2023 22:46:47,7/24/2023 18:56:23,5.170309189,,,
7/24/23,22:46:48,6276,7/24/2023 22:46:48,7/24/2023 18:56:24,5.166143883,,,
7/24/23,22:46:49,6275,7/24/2023 22:46:49,7/24/2023 18:56:25,5.161981932,,,
7/24/23,22:46:50,6274,7/24/2023 22:46:50,7/24/2023 18:56:26,5.157823334,,,
7/24/23,22:46:51,6272,7/24/2023 22:46:51,7/24/2023 18:56:27,5.149516186,,,
7/24/23,22:46:52,6268,7/24/2023 22:46:52,7/24/2023 18:56:28,5.132942007,,,
7/24/23,22:46:53,6265,7/24/2023 22:46:53,7/24/2023 18:56:29,5.120546391,,,
7/24/23,22:46:55,6263,7/24/2023 22:46:55,7/24/2023 18:56:31,5.112299281,,,
7/24/23,22:46:56,6262,7/24/2023 22:46:56,7/24/2023 18:56:32,5.108180708,,,
7/24/23,23:01:47,4372,7/24/2023 23:01:47,7/24/2023 19:11:23,1.113610138,,,
7/24/23,23:01:48,4369,7/24/2023 23:01:48,7/24/2023 19:11:24,1.110920864,,,
7/24/23,23:01:49,4367,7/24/2023 23:01:49,7/24/2023 19:11:25,1.109131624,,,
7/24/23,23:01:50,4362,7/24/2023 23:01:50,7/24/2023 19:11:26,1.104671122,,,
7/24/23,23:01:51,4356,7/24/2023 23:01:51,7/24/2023 19:11:27,1.099342191,,,
7/24/23,23:01:52,4353,7/24/2023 23:01:52,7/24/2023 19:11:28,1.096687374,,,
7/24/23,23:01:53,4351,7/24/2023 23:01:53,7/24/2023 19:11:29,1.094921058,,,
7/24/23,23:01:54,4347,7/24/2023 23:01:54,7/24/2023 19:11:30,1.091396957,,,
7/24/23,23:01:56,4347,7/24/2023 23:01:56,7/24/2023 19:11:32,1.091396957,,,
7/24/23,23:01:57,4339,7/24/2023 23:01:57,7/24/2023 19:11:33,1.084382745,,,
7/24/23,23:16:48,188,7/24/2023 23:16:48,7/24/2023 19:26:24,0.038217296,,,
7/24/23,23:16:49,221,7/24/2023 23:16:49,7/24/2023 19:26:25,0.039247367,,,
7/24/23,23:16:50,218,7/24/2023 23:16:50,7/24/2023 19:26:26,0.039152588,,,
7/24/23,23:16:51,215,7/24/2023 23:16:51,7/24/2023 19:26:27,0.039058038,,,
7/24/23,23:16:52,204,7/24/2023 23:16:52,7/24/2023 19:26:28,0.038713303,,,
7/24/23,23:16:53,202,7/24/2023 23:16:53,7/24/2023 19:26:29,0.038650952,,,
7/24/23,23:16:54,198,7/24/2023 23:16:54,7/24/2023 19:26:30,0.038526551,,,
7/24/23,23:16:55,192,7/24/2023 23:16:55,7/24/2023 19:26:31,0.038340699,,,
7/24/23,23:16:57,185,7/24/2023 23:16:57,7/24/2023 19:26:33,0.038125004,,,
7/24/23,23:16:58,176,7/24/2023 23:16:58,7/24/2023 19:26:34,0.037849465,,,
7/24/23,23:31:49,55,7/24/2023 23:31:49,7/24/2023 19:41:25,0.034332674,,,
7/24/23,23:31:50,56,7/24/2023 23:31:50,7/24/2023 19:41:26,0.034360355,,,
7/24/23,23:31:51,56,7/24/2023 23:31:51,7/24/2023 19:41:27,0.034360355,,,
7/24/23,23:31:52,56,7/24/2023 23:31:52,7/24/2023 19:41:28,0.034360355,,,
7/24/23,23:31:53,56,7/24/2023 23:31:53,7/24/2023 19:41:29,0.034360355,,,
7/24/23,23:31:54,56,7/24/2023 23:31:54,7/24/2023 19:41:30,0.034360355,,,
7/24/23,23:31:55,56,7/24/2023 23:31:55,7/24/2023 19:41:31,0.034360355,,,
7/24/23,23:31:56,56,7/24/2023 23:31:56,7/24/2023 19:41:32,0.034360355,,,
7/24/23,23:31:58,56,7/24/2023 23:31:58,7/24/2023 19:41:34,0.034360355,,,
7/24/23,23:31:59,56,7/24/2023 23:31:59,7/24/2023 19:41:35,0.034360355,,,
7/24/23,23:46:50,56,7/24/2023 23:46:50,7/24/2023 19:56:26,0.034360355,,,
7/24/23,23:46:51,56,7/24/2023 23:46:51,7/24/2023 19:56:27,0.034360355,,,
7/24/23,23:46:52,56,7/24/2023 23:46:52,7/24/2023 19:56:28,0.034360355,,,
7/24/23,23:46:53,56,7/24/2023 23:46:53,7/24/2023 19:56:29,0.034360355,,,
7/24/23,23:46:54,56,7/24/2023 23:46:54,7/24/2023 19:56:30,0.034360355,,,
7/24/23,23:46:55,56,7/24/2023 23:46:55,7/24/2023 19:56:31,0.034360355,,,
7/24/23,23:46:56,56,7/24/2023 23:46:56,7/24/2023 19:56:32,0.034360355,,,
7/24/23,23:46:57,56,7/24/2023 23:46:57,7/24/2023 19:56:33,0.034360355,,,
7/24/23,23:46:59,56,7/24/2023 23:46:59,7/24/2023 19:56:35,0.034360355,,,
7/24/23,23:47:00,56,7/24/2023 23:47:00,7/24/2023 19:56:36,0.034360355,,,
7/25/23,0:01:51,55,7/25/2023 0:01:51,7/24/2023 20:11:27,0.034332674,,,
7/25/23,0:01:52,56,7/25/2023 0:01:52,7/24/2023 20:11:28,0.034360355,,,
7/25/23,0:01:53,56,7/25/2023 0:01:53,7/24/2023 20:11:29,0.034360355,,,
7/25/23,0:01:54,56,7/25/2023 0:01:54,7/24/2023 20:11:30,0.034360355,,,
7/25/23,0:01:55,56,7/25/2023 0:01:55,7/24/2023 20:11:31,0.034360355,,,
7/25/23,0:01:56,56,7/25/2023 0:01:56,7/24/2023 20:11:32,0.034360355,,,
7/25/23,0:01:57,56,7/25/2023 0:01:57,7/24/2023 20:11:33,0.034360355,,,
7/25/23,0:01:58,56,7/25/2023 0:01:58,7/24/2023 20:11:34,0.034360355,,,
7/25/23,0:02:00,56,7/25/2023 0:02:00,7/24/2023 20:11:36,0.034360355,,,
7/25/23,0:02:01,56,7/25/2023 0:02:01,7/24/2023 20:11:37,0.034360355,,,
7/25/23,0:16:52,56,7/25/2023 0:16:52,7/24/2023 20:26:28,0.034360355,,,
7/25/23,0:16:53,56,7/25/2023 0:16:53,7/24/2023 20:26:29,0.034360355,,,
7/25/23,0:16:54,56,7/25/2023 0:16:54,7/24/2023 20:26:30,0.034360355,,,
7/25/23,0:16:55,56,7/25/2023 0:16:55,7/24/2023 20:26:31,0.034360355,,,
7/25/23,0:16:56,56,7/25/2023 0:16:56,7/24/2023 20:26:32,0.034360355,,,
7/25/23,0:16:57,56,7/25/2023 0:16:57,7/24/2023 20:26:33,0.034360355,,,
7/25/23,0:16:58,56,7/25/2023 0:16:58,7/24/2023 20:26:34,0.034360355,,,
7/25/23,0:16:59,56,7/25/2023 0:16:59,7/24/2023 20:26:35,0.034360355,,,
7/25/23,0:17:01,56,7/25/2023 0:17:01,7/24/2023 20:26:37,0.034360355,,,
7/25/23,0:17:02,56,7/25/2023 0:17:02,7/24/2023 20:26:38,0.034360355,,,
7/25/23,0:31:53,55,7/25/2023 0:31:53,7/24/2023 20:41:29,0.034332674,,,
7/25/23,0:31:54,56,7/25/2023 0:31:54,7/24/2023 20:41:30,0.034360355,,,
7/25/23,0:31:55,56,7/25/2023 0:31:55,7/24/2023 20:41:31,0.034360355,,,
7/25/23,0:31:56,56,7/25/2023 0:31:56,7/24/2023 20:41:32,0.034360355,,,
7/25/23,0:31:57,56,7/25/2023 0:31:57,7/24/2023 20:41:33,0.034360355,,,
7/25/23,0:31:58,56,7/25/2023 0:31:58,7/24/2023 20:41:34,0.034360355,,,
7/25/23,0:31:59,56,7/25/2023 0:31:59,7/24/2023 20:41:35,0.034360355,,,
7/25/23,0:32:00,56,7/25/2023 0:32:00,7/24/2023 20:41:36,0.034360355,,,
7/25/23,0:32:02,56,7/25/2023 0:32:02,7/24/2023 20:41:38,0.034360355,,,
7/25/23,0:32:03,56,7/25/2023 0:32:03,7/24/2023 20:41:39,0.034360355,,,
7/25/23,0:46:54,55,7/25/2023 0:46:54,7/24/2023 20:56:30,0.034332674,,,
7/25/23,0:46:55,56,7/25/2023 0:46:55,7/24/2023 20:56:31,0.034360355,,,
7/25/23,0:46:56,56,7/25/2023 0:46:56,7/24/2023 20:56:32,0.034360355,,,
7/25/23,0:46:57,56,7/25/2023 0:46:57,7/24/2023 20:56:33,0.034360355,,,
7/25/23,0:46:58,56,7/25/2023 0:46:58,7/24/2023 20:56:34,0.034360355,,,
7/25/23,0:46:59,56,7/25/2023 0:46:59,7/24/2023 20:56:35,0.034360355,,,
7/25/23,0:47:00,56,7/25/2023 0:47:00,7/24/2023 20:56:36,0.034360355,,,
7/25/23,0:47:01,56,7/25/2023 0:47:01,7/24/2023 20:56:37,0.034360355,,,
7/25/23,0:47:03,56,7/25/2023 0:47:03,7/24/2023 20:56:39,0.034360355,,,
7/25/23,0:47:04,56,7/25/2023 0:47:04,7/24/2023 20:56:40,0.034360355,,,
7/25/23,1:01:55,56,7/25/2023 1:01:55,7/24/2023 21:11:31,0.034360355,,,
7/25/23,1:01:56,56,7/25/2023 1:01:56,7/24/2023 21:11:32,0.034360355,,,
7/25/23,1:01:57,56,7/25/2023 1:01:57,7/24/2023 21:11:33,0.034360355,,,
7/25/23,1:01:58,56,7/25/2023 1:01:58,7/24/2023 21:11:34,0.034360355,,,
7/25/23,1:01:59,56,7/25/2023 1:01:59,7/24/2023 21:11:35,0.034360355,,,
7/25/23,1:02:00,56,7/25/2023 1:02:00,7/24/2023 21:11:36,0.034360355,,,
7/25/23,1:02:01,56,7/25/2023 1:02:01,7/24/2023 21:11:37,0.034360355,,,
7/25/23,1:02:02,56,7/25/2023 1:02:02,7/24/2023 21:11:38,0.034360355,,,
7/25/23,1:02:04,56,7/25/2023 1:02:04,7/24/2023 21:11:40,0.034360355,,,
7/25/23,1:02:05,56,7/25/2023 1:02:05,7/24/2023 21:11:41,0.034360355,,,
7/25/23,1:16:56,55,7/25/2023 1:16:56,7/24/2023 21:26:32,0.034332674,,,
7/25/23,1:16:57,56,7/25/2023 1:16:57,7/24/2023 21:26:33,0.034360355,,,
7/25/23,1:16:58,56,7/25/2023 1:16:58,7/24/2023 21:26:34,0.034360355,,,
7/25/23,1:16:59,56,7/25/2023 1:16:59,7/24/2023 21:26:35,0.034360355,,,
7/25/23,1:17:00,56,7/25/2023 1:17:00,7/24/2023 21:26:36,0.034360355,,,
7/25/23,1:17:01,56,7/25/2023 1:17:01,7/24/2023 21:26:37,0.034360355,,,
7/25/23,1:17:02,56,7/25/2023 1:17:02,7/24/2023 21:26:38,0.034360355,,,
7/25/23,1:17:03,56,7/25/2023 1:17:03,7/24/2023 21:26:39,0.034360355,,,
7/25/23,1:17:05,56,7/25/2023 1:17:05,7/24/2023 21:26:41,0.034360355,,,
7/25/23,1:17:06,56,7/25/2023 1:17:06,7/24/2023 21:26:42,0.034360355,,,
7/25/23,1:31:57,55,7/25/2023 1:31:57,7/24/2023 21:41:33,0.034332674,,,
7/25/23,1:31:58,56,7/25/2023 1:31:58,7/24/2023 21:41:34,0.034360355,,,
7/25/23,1:31:59,56,7/25/2023 1:31:59,7/24/2023 21:41:35,0.034360355,,,
7/25/23,1:32:00,56,7/25/2023 1:32:00,7/24/2023 21:41:36,0.034360355,,,
7/25/23,1:32:01,56,7/25/2023 1:32:01,7/24/2023 21:41:37,0.034360355,,,
7/25/23,1:32:02,56,7/25/2023 1:32:02,7/24/2023 21:41:38,0.034360355,,,
7/25/23,1:32:03,56,7/25/2023 1:32:03,7/24/2023 21:41:39,0.034360355,,,
7/25/23,1:32:04,56,7/25/2023 1:32:04,7/24/2023 21:41:40,0.034360355,,,
7/25/23,1:32:06,56,7/25/2023 1:32:06,7/24/2023 21:41:42,0.034360355,,,
7/25/23,1:32:07,56,7/25/2023 1:32:07,7/24/2023 21:41:43,0.034360355,,,
7/25/23,1:46:58,55,7/25/2023 1:46:58,7/24/2023 21:56:34,0.034332674,,,
7/25/23,1:46:59,56,7/25/2023 1:46:59,7/24/2023 21:56:35,0.034360355,,,
7/25/23,1:47:00,56,7/25/2023 1:47:00,7/24/2023 21:56:36,0.034360355,,,
7/25/23,1:47:01,56,7/25/2023 1:47:01,7/24/2023 21:56:37,0.034360355,,,
7/25/23,1:47:02,56,7/25/2023 1:47:02,7/24/2023 21:56:38,0.034360355,,,
7/25/23,1:47:03,56,7/25/2023 1:47:03,7/24/2023 21:56:39,0.034360355,,,
7/25/23,1:47:04,56,7/25/2023 1:47:04,7/24/2023 21:56:40,0.034360355,,,
7/25/23,1:47:05,56,7/25/2023 1:47:05,7/24/2023 21:56:41,0.034360355,,,
7/25/23,1:47:07,56,7/25/2023 1:47:07,7/24/2023 21:56:43,0.034360355,,,
7/25/23,1:47:08,56,7/25/2023 1:47:08,7/24/2023 21:56:44,0.034360355,,,
7/25/23,2:01:59,55,7/25/2023 2:01:59,7/24/2023 22:11:35,0.034332674,,,
7/25/23,2:02:00,56,7/25/2023 2:02:00,7/24/2023 22:11:36,0.034360355,,,
7/25/23,2:02:01,56,7/25/2023 2:02:01,7/24/2023 22:11:37,0.034360355,,,
7/25/23,2:02:02,56,7/25/2023 2:02:02,7/24/2023 22:11:38,0.034360355,,,
7/25/23,2:02:03,56,7/25/2023 2:02:03,7/24/2023 22:11:39,0.034360355,,,
7/25/23,2:02:04,56,7/25/2023 2:02:04,7/24/2023 22:11:40,0.034360355,,,
7/25/23,2:02:05,56,7/25/2023 2:02:05,7/24/2023 22:11:41,0.034360355,,,
7/25/23,2:02:06,56,7/25/2023 2:02:06,7/24/2023 22:11:42,0.034360355,,,
7/25/23,2:02:08,56,7/25/2023 2:02:08,7/24/2023 22:11:44,0.034360355,,,
7/25/23,2:02:09,56,7/25/2023 2:02:09,7/24/2023 22:11:45,0.034360355,,,
7/25/23,2:17:00,55,7/25/2023 2:17:00,7/24/2023 22:26:36,0.034332674,,,
7/25/23,2:17:01,56,7/25/2023 2:17:01,7/24/2023 22:26:37,0.034360355,,,
7/25/23,2:17:02,56,7/25/2023 2:17:02,7/24/2023 22:26:38,0.034360355,,,
7/25/23,2:17:03,56,7/25/2023 2:17:03,7/24/2023 22:26:39,0.034360355,,,
7/25/23,2:17:04,56,7/25/2023 2:17:04,7/24/2023 22:26:40,0.034360355,,,
7/25/23,2:17:05,56,7/25/2023 2:17:05,7/24/2023 22:26:41,0.034360355,,,
7/25/23,2:17:06,56,7/25/2023 2:17:06,7/24/2023 22:26:42,0.034360355,,,
7/25/23,2:17:07,56,7/25/2023 2:17:07,7/24/2023 22:26:43,0.034360355,,,
7/25/23,2:17:09,56,7/25/2023 2:17:09,7/24/2023 22:26:45,0.034360355,,,
7/25/23,2:17:10,56,7/25/2023 2:17:10,7/24/2023 22:26:46,0.034360355,,,
7/25/23,2:32:01,55,7/25/2023 2:32:01,7/24/2023 22:41:37,0.034332674,,,
7/25/23,2:32:02,56,7/25/2023 2:32:02,7/24/2023 22:41:38,0.034360355,,,
7/25/23,2:32:03,56,7/25/2023 2:32:03,7/24/2023 22:41:39,0.034360355,,,
7/25/23,2:32:04,56,7/25/2023 2:32:04,7/24/2023 22:41:40,0.034360355,,,
7/25/23,2:32:05,56,7/25/2023 2:32:05,7/24/2023 22:41:41,0.034360355,,,
7/25/23,2:32:06,56,7/25/2023 2:32:06,7/24/2023 22:41:42,0.034360355,,,
7/25/23,2:32:07,56,7/25/2023 2:32:07,7/24/2023 22:41:43,0.034360355,,,
7/25/23,2:32:08,56,7/25/2023 2:32:08,7/24/2023 22:41:44,0.034360355,,,
7/25/23,2:32:10,56,7/25/2023 2:32:10,7/24/2023 22:41:46,0.034360355,,,
7/25/23,2:32:11,56,7/25/2023 2:32:11,7/24/2023 22:41:47,0.034360355,,,
7/25/23,2:47:02,55,7/25/2023 2:47:02,7/24/2023 22:56:38,0.034332674,,,
7/25/23,2:47:03,56,7/25/2023 2:47:03,7/24/2023 22:56:39,0.034360355,,,
7/25/23,2:47:04,56,7/25/2023 2:47:04,7/24/2023 22:56:40,0.034360355,,,
7/25/23,2:47:05,56,7/25/2023 2:47:05,7/24/2023 22:56:41,0.034360355,,,
7/25/23,2:47:06,56,7/25/2023 2:47:06,7/24/2023 22:56:42,0.034360355,,,
7/25/23,2:47:07,56,7/25/2023 2:47:07,7/24/2023 22:56:43,0.034360355,,,
7/25/23,2:47:08,56,7/25/2023 2:47:08,7/24/2023 22:56:44,0.034360355,,,
7/25/23,2:47:09,56,7/25/2023 2:47:09,7/24/2023 22:56:45,0.034360355,,,
7/25/23,2:47:11,56,7/25/2023 2:47:11,7/24/2023 22:56:47,0.034360355,,,
7/25/23,2:47:12,56,7/25/2023 2:47:12,7/24/2023 22:56:48,0.034360355,,,
7/25/23,3:02:03,55,7/25/2023 3:02:03,7/24/2023 23:11:39,0.034332674,,,
7/25/23,3:02:04,56,7/25/2023 3:02:04,7/24/2023 23:11:40,0.034360355,,,
7/25/23,3:02:05,56,7/25/2023 3:02:05,7/24/2023 23:11:41,0.034360355,,,
7/25/23,3:02:06,56,7/25/2023 3:02:06,7/24/2023 23:11:42,0.034360355,,,
7/25/23,3:02:07,56,7/25/2023 3:02:07,7/24/2023 23:11:43,0.034360355,,,
7/25/23,3:02:08,56,7/25/2023 3:02:08,7/24/2023 23:11:44,0.034360355,,,
7/25/23,3:02:09,56,7/25/2023 3:02:09,7/24/2023 23:11:45,0.034360355,,,
7/25/23,3:02:10,56,7/25/2023 3:02:10,7/24/2023 23:11:46,0.034360355,,,
7/25/23,3:02:12,56,7/25/2023 3:02:12,7/24/2023 23:11:48,0.034360355,,,
